addedAt,addedBy,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,albumType,albumUpc,albumUrl,artistFollowers,artistGenres,artistName,artistPopularity,artistUrl,isLikedByUser,isLocal,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackIsrc,trackName,trackNumber,trackPopularity,trackUrl
2021-10-05T20:48:37Z,fguntara,aespa,Savage - The 1st Mini Album,72,SM Entertainment,2021-10-05,single,888735939310,https://open.spotify.com/album/3vyyDkvYWC36DwgZCYd3Wu,4086984,K-pop Girl Group,aespa,75,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,false,stream,,03:11,0.509,0.816,0.842,7.94E-6,8,0.0534,-1.164,0,0.115,152.991,4,0.625,KRA302100329,ICONIC,5,64,https://open.spotify.com/track/5bMHrigI1EAmZdiyRzKoQi
2021-10-05T20:48:40Z,fguntara,aespa,Savage - The 1st Mini Album,72,SM Entertainment,2021-10-05,single,888735939310,https://open.spotify.com/album/3vyyDkvYWC36DwgZCYd3Wu,4086984,K-pop Girl Group,aespa,75,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,false,stream,,03:30,0.0539,0.7,0.753,1.72E-5,11,0.072,-3.841,0,0.0441,97.998,4,0.146,KRA302100330,Lucid Dream,6,72,https://open.spotify.com/track/285Bh5EkbxGGE76ge8JDbH
2021-10-14T00:22:48Z,fguntara,Eddy Kim,"Guardian (Original Television Soundtrack), Pt. 5",48,"Genie Music Corporation, Stone Music Entertainment",2016-12-24,single,8809534461484,https://open.spotify.com/album/6HTmDMNeSk7pHV9CLfFUVu,367207,"K-pop, Korean Pop, Korean Singer-songwriter",Eddy Kim,43,https://open.spotify.com/artist/1sVSMPPNMMSZ7cQNfbvMOe,false,stream,,03:15,0.717,0.491,0.554,0.0,0,0.113,-5.65,1,0.143,151.736,3,0.518,KRA491600908,You are so beautiful,1,58,https://open.spotify.com/track/2nJDePK69THatYkjkjQFE8
2021-10-18T00:49:46Z,fguntara,GFRIEND,回:Walpurgis Night,60,SOURCE MUSIC,2020-11-09,album,8804775152771,https://open.spotify.com/album/6keRNtq7CnhNrD2EIKOA6h,1580240,"K-pop, K-pop Girl Group",GFRIEND,57,https://open.spotify.com/artist/0qlWcS66ohOIi0M8JZwPft,false,stream,,03:13,0.281,0.681,0.716,0.0,2,0.163,-3.348,1,0.0415,96.062,4,0.638,KRA382006223,Secret Diary,5,34,https://open.spotify.com/track/26CA4JrYMqteeAV5nqAuDC
2021-10-18T10:11:19Z,fguntara,WENDY & SEULGI & KANGTA,Doll - SM STATION,26,SM Entertainment,2017-10-27,single,888735918582,https://open.spotify.com/album/6YHteiOLrZ7gfQEqq2TeRM,868867,"K-pop, Korean Pop",WENDY,51,https://open.spotify.com/artist/0FRUZvZNPzM3YJMABJxf2K,false,stream,SEULGI & KANGTA,04:54,0.455,0.429,0.55,0.0,8,0.204,-4.585,1,0.0304,139.664,4,0.259,KRA301700578,Doll,1,37,https://open.spotify.com/track/5Iy48VE6KN7Ywml5hlOd9u
2021-10-18T21:04:45Z,fguntara,DreamNote,Dream Wish,30,iMe KOREA,2020-01-08,single,8804775138775,https://open.spotify.com/album/7IWTIilhMrP02a88DWsBsP,109630,K-pop Girl Group,DreamNote,28,https://open.spotify.com/artist/3ILvL0HM0cST4iR8RzQh2V,false,stream,,03:17,0.117,0.702,0.915,0.0,6,0.104,-1.051,0,0.0939,130.059,4,0.731,KRA381905502,WISH,1,31,https://open.spotify.com/track/5rrvU5bgAc91x4fywRgO3U
2021-10-26T08:53:08Z,fguntara,NCT 127,Favorite - The 3rd Album Repackage,55,SM Entertainment,2021-10-25,album,888735939334,https://open.spotify.com/album/3xn5tn8JNMlJf3sISHONUy,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:35,8.31E-4,0.561,0.758,3.08E-6,5,0.15,-3.87,0,0.0478,149.944,4,0.178,KRA302100305,Favorite (Vampire),1,62,https://open.spotify.com/track/3rR9kTA6mD9LbmsCE0QWEY
2021-10-30T08:44:40Z,fguntara,TWICE,Perfect World,60,WM Japan,2021-07-28,album,190296608483,https://open.spotify.com/album/17rk8h2IU4wwSFXw9j2uR6,19319563,"K-pop, K-pop Girl Group, Pop",TWICE,77,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,false,stream,,03:51,0.0513,0.745,0.684,0.0,6,0.117,-3.368,0,0.0568,91.021,4,0.37,JPWP02170589,Good at Love,3,50,https://open.spotify.com/track/4rZ6LHapeH1Cnxgvu8SrFK
2021-10-30T08:56:09Z,fguntara,TWICE,Perfect World,60,WM Japan,2021-07-28,album,190296608483,https://open.spotify.com/album/17rk8h2IU4wwSFXw9j2uR6,19319563,"K-pop, K-pop Girl Group, Pop",TWICE,77,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,false,stream,,03:47,0.076,0.806,0.85,0.0,6,0.144,-4.127,1,0.13,114.994,4,0.772,JPWP02170590,Four-leaf Clover,6,49,https://open.spotify.com/track/4kfWbVi5ND1FOUoN6LK5Es
2021-10-30T09:06:59Z,fguntara,TWICE,Perfect World,60,WM Japan,2021-07-28,album,190296608483,https://open.spotify.com/album/17rk8h2IU4wwSFXw9j2uR6,19319563,"K-pop, K-pop Girl Group, Pop",TWICE,77,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,false,stream,,03:17,0.181,0.568,0.553,0.0,7,0.0638,-4.996,1,0.045,102.022,3,0.502,JPWP02170593,"Thank you, Family",9,47,https://open.spotify.com/track/6LlUHkJ6FsR5NpZA4vsVNe
2021-10-30T14:01:27Z,fguntara,TWICE,Eyes wide open,53,WM Japan,2020-10-26,album,190295105303,https://open.spotify.com/album/77irgFZWRDU0jkUCYvLiua,19319563,"K-pop, K-pop Girl Group, Pop",TWICE,77,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,false,stream,,03:29,0.108,0.79,0.927,0.0,1,0.357,-2.429,1,0.141,97.995,4,0.553,US5TA2000142,SHOT CLOCK,9,36,https://open.spotify.com/track/35J5q8vdObi345b8NKm1CX
2021-10-30T14:03:06Z,fguntara,TWICE,Eyes wide open,53,WM Japan,2020-10-26,album,190295105303,https://open.spotify.com/album/77irgFZWRDU0jkUCYvLiua,19319563,"K-pop, K-pop Girl Group, Pop",TWICE,77,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,false,stream,,02:51,0.533,0.509,0.574,0.0,5,0.0898,-6.035,0,0.262,85.96,4,0.69,US5TA2000143,HANDLE IT,10,34,https://open.spotify.com/track/7xhyrH0Es6AZ8SWqtWyUr1
